id,repo_name,commit_code,file_name,type,legacy_lib,target_lib,code_before,code_after
74,ansible/ansible,763399830de341bb25f973eea7d5dfd8db3cdcc1,lib/ansible/modules/cloud/amazon/cloudformation.py,simple,boto,boto3,"def boto_version_required(version_tuple):
    parts = boto.Version.split('.')
    boto_version = []
    try:
        for part in parts:
            boto_version.append(int(part))
    except:
        boto_version.append(-1)
    return tuple(boto_version) >= tuple(version_tuple)","def boto_version_required(version_tuple):
    parts = boto3.__version__.split('.')
    boto_version = []
    try:
        for part in parts:
            boto_version.append(int(part))
    except:
        boto_version.append(-1)
    return tuple(boto_version) >= tuple(version_tuple)"
75,ansible/ansible,763399830de341bb25f973eea7d5dfd8db3cdcc1,lib/ansible/modules/cloud/amazon/cloudformation.py,simple,boto,boto3,"def invoke_with_throttling_retries(function_ref, *argv):
    retries=0
    while True:
        try:
            retval=function_ref(*argv)
            return retval
        except boto.exception.BotoServerError as e:
            if e.code != IGNORE_CODE or retries==MAX_RETRIES:
                raise e

        time.sleep(5 * (2**retries))
        retries += 1","def invoke_with_throttling_retries(function_ref, *argv, **kwargs):
    retries=0
    while True:
        try:
            retval=function_ref(*argv, **kwargs)
            return retval
        except Exception as e:
            # boto way of looking for retries
            #if e.code != IGNORE_CODE or retries==MAX_RETRIES:
            raise e
        time.sleep(5 * (2**retries))
        retries += 1"
76,artsy/hokusai,2e554a9b7ae8342c5ecad7c8a439ee652707d229,hokusai/commands/install.py,simple,boto,boto3,"conn = boto.s3.connect_to_region(bucket_region)
    bucket = conn.get_bucket(conn.lookup(bucket_name))
    k = Key(bucket)
    k.key = key_name
    k.get_contents_to_filename(os.path.join(install_kubeconfig_to, 'config'))","    bucket = boto3.resource('s3').Bucket(bucket_name)
    bucket.download_file(key_name, os.path.join(install_kubeconfig_to, 'config'))

"
77,aws-samples/aws-python-sample,b4326b74d78fe7537cfd6dfa6ad42f70ff2639eb,s3_sample.py,simple,boto,boto3,s3 = boto.connect_s3(),s3client = boto3.client('s3')
78,aws-samples/aws-python-sample,b4326b74d78fe7537cfd6dfa6ad42f70ff2639eb,s3_sample.py,simple,boto,boto3,"bucket_name = ""python-sdk-sample-%s"" % uuid.uuid4()
print(""Creating new bucket with name: "" + bucket_name)
bucket = s3.create_bucket(bucket_name)","bucket_name = 'python-sdk-sample-{}'.format(uuid.uuid4())
print('Creating new bucket with name: {}'.format(bucket_name))
s3client.create_bucket(Bucket=bucket_name)"
79,aws-samples/machine-learning-samples,1a13b4b084e3bfdf0b6ff34b63afe413823f262c,targeted-marketing-python/build_model.py,simple,boto,boto3,ml = boto.connect_machinelearning(),ml = boto3.client('machinelearning')
80,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/cfnconfig.py,simple,boto,boto3,import boto.cloudformation,"import boto3
from botocore.exceptions import ClientError"
81,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/cfnconfig.py,complex,boto,boto3,"def getStackTemplate(region, aws_access_key_id, aws_secret_access_key, stack):

    cfn_conn = boto.cloudformation.connect_to_region(region,aws_access_key_id=aws_access_key_id,
                                                 aws_secret_access_key=aws_secret_access_key)
    __stack_name = ('cfncluster-' + stack)
    __stack = cfn_conn.describe_stacks(stack_name_or_id=__stack_name)[0]
    __cli_template = [p.value for p in __stack.parameters if p.key == 'CLITemplate'][0]





","def getStackTemplate(region, aws_access_key_id, aws_secret_access_key, stack):
    cfn = boto3.client('cloudformation', region_name=region,
                       aws_access_key_id=aws_access_key_id,
                       aws_secret_access_key=aws_secret_access_key)
    __stack_name = ('cfncluster-' + stack)

    try:
        __stack = cfn.describe_stacks(StackName=__stack_name).get('Stacks')[0]
    except ClientError as e:
        print(e.response.get('Error').get('Message'))
        sys.stdout.flush()
        sys.exit(1)
    __cli_template = [p.get('ParameterValue') for p in __stack.get('Parameters') if p.get('ParameterKey') == 'CLITemplate'][0]"
82,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/config_sanity.py,complex,boto,boto3,"if resource_type == 'EC2KeyPair':
        try:
            ec2_conn = boto.ec2.connect_to_region(region,aws_access_key_id=aws_access_key_id,
                                                 aws_secret_access_key=aws_secret_access_key)
            test = ec2_conn.get_all_key_pairs(keynames=resource_value)
        except boto.exception.BotoServerError as e:
            print('Config sanity error: %s' % e.message)","    if resource_type == 'EC2KeyPair':
        try:
            ec2 = boto3.client('ec2', region_name=region,
                                        aws_access_key_id=aws_access_key_id,
                                        aws_secret_access_key=aws_secret_access_key)
            test = ec2.describe_key_pairs(KeyNames=[resource_value])
        except ClientError as e:
            print('Config sanity error: %s' % e.response.get('Error').get('Message'))"
83,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/config_sanity.py,complex,boto,boto3,"try:
            vpc_conn = boto.vpc.connect_to_region(region,aws_access_key_id=aws_access_key_id,
                                                 aws_secret_access_key=aws_secret_access_key)
            test = vpc_conn.get_all_vpcs(vpc_ids=resource_value)
        except boto.exception.BotoServerError as e:
            print('Config sanity error: %s' % e.message)


            sys.exit(1)
        # Check for DNS support in the VPC
        if not vpc_conn.describe_vpc_attribute(test[0].id, attribute='enableDnsSupport').enable_dns_support:
            print(""DNS Support is not enabled in %s"" % test[0].id)

            sys.exit(1)
        if not vpc_conn.describe_vpc_attribute(test[0].id, attribute='enableDnsHostnames').enable_dns_hostnames:
            print(""DNS Hostnames not enabled in %s"" % test[0].id)","try:

            ec2 = boto3.client('ec2', region_name=region,
                                        aws_access_key_id=aws_access_key_id,
                                        aws_secret_access_key=aws_secret_access_key)
            test = ec2.describe_vpcs(VpcIds=[resource_value])
        except ClientError as e:
            print('Config sanity error: %s' % e.response.get('Error').get('Message'))
            sys.exit(1)
        # Check for DNS support in the VPC
        if not ec2.describe_vpc_attribute(VpcId=resource_value, Attribute='enableDnsSupport')\
                .get('EnableDnsSupport').get('Value'):
            print(""DNS Support is not enabled in %s"" % resource_value)
            sys.exit(1)
        if not ec2.describe_vpc_attribute(VpcId=resource_value, Attribute='enableDnsHostnames')\
                .get('EnableDnsHostnames').get('Value'):
            print(""DNS Hostnames not enabled in %s"" % resource_value)"
84,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/config_sanity.py,complex,boto,boto3,"try:
            vpc_conn = boto.vpc.connect_to_region(region,aws_access_key_id=aws_access_key_id,
                                                 aws_secret_access_key=aws_secret_access_key)
            test = vpc_conn.get_all_subnets(subnet_ids=resource_value)
        except boto.exception.BotoServerError as e:
            print('Config sanity error: %s' % e.message)","try:
            ec2 = boto3.client('ec2', region_name=region,
                                        aws_access_key_id=aws_access_key_id,
                                        aws_secret_access_key=aws_secret_access_key)
            test = ec2.describe_subnets(SubnetIds=[resource_value])
        except ClientError as e:
            print('Config sanity error: %s' % e.response.get('Error').get('Message'))"
85,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/config_sanity.py,complex,boto,boto3,"try:
                ec2_conn = boto.ec2.connect_to_region(region,aws_access_key_id=aws_access_key_id,
                                                     aws_secret_access_key=aws_secret_access_key)
                test = ec2_conn.get_all_placement_groups(groupnames=resource_value)
            except boto.exception.BotoServerError as e:
                print('Config sanity error: %s' % e.message)","try:
                ec2 = boto3.client('ec2', region_name=region,
                                   aws_access_key_id=aws_access_key_id,
                                   aws_secret_access_key=aws_secret_access_key)
                test = ec2.describe_placement_groups(GroupNames=[resource_value])
            except ClientError as e:
                print('Config sanity error: %s' % e.response.get('Error').get('Message'))"
86,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/config_sanity.py,complex,boto,boto3,"try:
            ec2_conn = boto.ec2.connect_to_region(region,aws_access_key_id=aws_access_key_id,
                                                 aws_secret_access_key=aws_secret_access_key)
            test = ec2_conn.get_all_volumes(volume_ids=resource_value)
            if test[0].attach_data.status == 'attached':
                print('Volume %s is already attached to another instance' % resource_value)","try:
            ec2 = boto3.client('ec2', region_name=region,
                               aws_access_key_id=aws_access_key_id,
                               aws_secret_access_key=aws_secret_access_key)
            test = ec2.describe_volumes(VolumeIds=[resource_value]).get('Volumes')[0]
            if test.get('State') != 'available':
                print('Volume %s is in state \'%s\' not \'available\'' % (resource_value, test.get('State')))
                sys.exit(1)
        except ClientError as e:
            if e.response.get('Error').get('Message').endswith('parameter volumes is invalid. Expected: \'vol-...\'.'):
                print('Config sanity error: volume %s does not exist.' % resource_value)"
87,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/easyconfig.py,simple,boto,boto3,"def get_regions():
    regions = boto.ec2.regions()

    names = []
    for region in regions:
        names.append(region.name)
    return names","def get_regions():
    ec2 = boto3.client('ec2')
    regions = ec2.describe_regions().get('Regions')
    names = []
    for region in regions:
        names.append(region.get('RegionName'))
    return names"
88,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,cli/cfncluster/easyconfig.py,simple,boto,boto3,"conn = boto.ec2.connect_to_region(region,aws_access_key_id=aws_access_key_id,aws_secret_access_key=aws_secret_access_key)
    return conn","ec2 = boto3.client('ec2', region_name=region,
                       aws_access_key_id=aws_access_key_id,
                       aws_secret_access_key=aws_secret_access_key)
    return ec2"
89,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,util/generate-ami-list.py,simple,boto,boto3,"import boto.ec2
from boto.exception import EC2ResponseError","import boto3
from botocore.exceptions import ClientError"
90,aws/aws-parallelcluster,8e5971938524b7331dfcce129fbf62134d17cc0b,util/generate-ami-list.py,simple,boto,boto3," for region_name in regions:
        try:
            conn = boto.ec2.connect_to_region(region_name)
            images = conn.get_all_images(owners=owners, filters={""name"": ""cfncluster-"" + version + ""*"" + date})","for region_name in regions:
        try:
            ec2 = boto3.client('ec2', region_name=region_name)
            images = ec2.describe_images(Owners=owners, Filters=[{'Name': 'name', ""Values"": [""cfncluster-%s*%s"" % (version, date)]}])"
91,biothings/biothings.api,43ee00d0e5d58cc10eb5e0c180425f3d741ff441,biothings/hub/dataexport/ids.py,complex,boto,boto3,"s3 = connect_s3(aws_key, aws_secret)
    bucket = s3.get_bucket(s3_bucket)
    s3key = bucket.get_key(s3path)
    s3key.set_acl(""public-read"")
    # update permissions and redirect metadata
    k = bucket.get_key(redirect_from)
    assert k, ""Can't find s3 key '%s' to set redirection"" % redirect_from
    k.set_redirect(""/%s"" % s3path)
    k.set_acl(""public-read"")","s3_resource = boto3.resource('s3', aws_access_key_id=aws_key,
                                 aws_secret_access_key=aws_secret)
    actual_object = s3_resource.Object(bucket_name=s3_bucket, key=s3path)
    actual_object.Acl().put(ACL='public-read')
    # update permissions and redirect metadata
    redir_object = s3_resource.Object(bucket_name=s3_bucket, key=redirect_from)
    redir_object.load()  # check if object exists, will raise if not
    redir_object.put(WebsiteRedirectLocation='/%s' % s3path)
    redir_object.Acl().put(ACL='public-read')"
92,biothings/biothings.api,43ee00d0e5d58cc10eb5e0c180425f3d741ff441,biothings/utils/aws.py,simple,boto,boto3,"s3 = connect_s3(aws_key, aws_secret)
    bucket = s3.get_bucket(s3_bucket)","s3 = boto3.resource('s3', aws_access_key_id=aws_key,
                        aws_secret_access_key=aws_secret)
    target_object = s3.Object(s3_bucket, s3key)"
93,biothings/biothings.api,43ee00d0e5d58cc10eb5e0c180425f3d741ff441,biothings/utils/aws.py,complex,boto,boto3,"def get_s3_folder(s3folder, basedir=None, aws_key=None, aws_secret=None, s3_bucket=None):
    aws_key = aws_key or getattr(config, ""AWS_SECRET"")
    aws_secret = aws_secret or getattr(config, ""AWS_SECRET"")
    s3_bucket = s3_bucket or getattr(config, ""S3_BUCKET"")
    s3 = connect_s3(aws_key, aws_secret)
    bucket = s3.get_bucket(s3_bucket)","def get_s3_folder(s3folder, basedir=None, aws_key=None, aws_secret=None, s3_bucket=None):
    aws_key = aws_key or getattr(config, ""AWS_SECRET"")
    aws_secret = aws_secret or getattr(config, ""AWS_SECRET"")
    s3_bucket = s3_bucket or getattr(config, ""S3_BUCKET"")
    s3 = boto3.resource('s3', aws_access_key_id=aws_key,
                        aws_secret_access_key=aws_secret)
    bucket = s3.Bucket(s3_bucket)"
94,biothings/biothings.api,43ee00d0e5d58cc10eb5e0c180425f3d741ff441,biothings/utils/aws.py,complex,boto,boto3,"def send_s3_folder(folder, s3basedir=None, acl=None, overwrite=False,
                   aws_key=None, aws_secret=None, s3_bucket=None):
    aws_key = aws_key or getattr(config, ""AWS_SECRET"")
    aws_secret = aws_secret or getattr(config, ""AWS_SECRET"")
    s3_bucket = s3_bucket or getattr(config, ""S3_BUCKET"")
    s3 = connect_s3(aws_key, aws_secret)
    s3.get_bucket(s3_bucket)    # check if s3_bucket exists","def send_s3_folder(folder, s3basedir=None, acl=None, overwrite=False,
                   aws_key=None, aws_secret=None, s3_bucket=None):
    aws_key = aws_key or getattr(config, ""AWS_SECRET"")
    aws_secret = aws_secret or getattr(config, ""AWS_SECRET"")
    s3_bucket = s3_bucket or getattr(config, ""S3_BUCKET"")
    s3 = boto3.client(""s3"", aws_access_key_id=aws_key,
                      aws_secret_access_key=aws_secret)
    s3.head_bucket(Bucket=s3_bucket)  # will raise when not 200"
95,biothings/biothings.api,43ee00d0e5d58cc10eb5e0c180425f3d741ff441,biothings/utils/aws.py,complex,boto,boto3,"def get_s3_url(s3key, aws_key=None, aws_secret=None, s3_bucket=None):
    try:
        k = get_s3_file(s3key, return_what=""key"",
                        aws_key=aws_key, aws_secret=aws_secret, s3_bucket=s3_bucket)
    except FileNotFoundError:
        return None
    # generate_url will include some acdesskey, signature, etc... we want to remove this
    # as the bucket is public anyway and want ""clean"" url
    url = k.generate_url(expires_in=0)  # never (and whatever, we
    return urlparse(url)._replace(query="""").geturl()","def get_s3_url(s3key, aws_key=None, aws_secret=None, s3_bucket=None):
    if key_exists(s3_bucket, s3key, aws_key, aws_secret):
        return f""https://{s3_bucket}.s3.amazonaws.com/{quote(s3key)}""
    return None


def get_s3_static_website_url(s3key, aws_key=None, aws_secret=None, s3_bucket=None):
    aws_key, aws_secret, s3_bucket = _populate_s3_info(
        aws_key, aws_secret, s3_bucket
    )
    s3 = boto3.client('s3', aws_access_key_id=aws_key,
                      aws_secret_access_key=aws_secret)
    location_resp = s3.get_bucket_location(Bucket=s3_bucket)
    region = location_resp.get('LocationConstraint', 'us-east-1')
    return f""http://{s3_bucket}.s3-website.{region}.amazonaws.com/{quote(s3key)}"""
96,bitly/assetman,dbfd19ceadbaeffe13d2f775ba600d5f246c43ef,assetman/S3UploadThread.py,complex,boto,boto3," def __init__(self, queue, errors, manifest, settings):
        threading.Thread.__init__(self)
        cx = S3Connection(settings.get('aws_access_key'), settings.get('aws_secret_key'))
        self.bucket = cx.get_bucket(settings.get('s3_assets_bucket'))
        self.queue = queue
        self.errors = errors
        self.manifest = manifest","def __init__(self, queue, errors, manifest, settings):
        threading.Thread.__init__(self)
        self.client = boto3.client('s3',
            aws_access_key_id=settings.get('aws_access_key'),
            aws_secret_access_key=settings.get('aws_secret_key'))
        self.bucket = boto3.resource('s3',
            aws_access_key_id=settings.get('aws_access_key'),
            aws_secret_access_key=settings.get('aws_secret_key')).Bucket(settings.get('s3_assets_bucket'))
        self.queue = queue
        self.errors = errors
        self.manifest = manifest"
97,braahyan/PAWS,665fdd6837393bda0d5ff7eb0e312ee16fd3d2c6,src/lambda_client.py,complex,boto,boto3,"def upload(function_name, function_zip, role, handler):
    con = boto.connect_awslambda()
    return con.upload_function(function_name, function_zip, ""python2.7"",
                               role, handler, ""event"")","def upload(function_name, function_zip, role, handler):
    zip_buffer = function_zip.read()
    try:
        resp = client.create_function(FunctionName=function_name,
                                      Runtime=""python2.7"",
                                      Role=role,
                                      Handler=handler,
                                      Code={""ZipFile"": zip_buffer})
    except Exception:
        resp = client.update_function_code(FunctionName=function_name,
                                           ZipFile=zip_buffer)
    return resp"
98,celery/kombu,129a9e4ed05bf9a99d12fff9e17c9ffb37b14c4d,kombu/async/aws/ext.py,simple,boto,boto3,"try:
    import boto
except ImportError:  # pragma: no cover
    boto = get_regions = ResultSet = RegionInfo = XmlHandler = None","try:
    import boto3
    from botocore import exceptions
    from botocore.awsrequest import AWSRequest
    from botocore.response import get_response
except ImportError:
    boto3 = None"
99,celery/kombu,129a9e4ed05bf9a99d12fff9e17c9ffb37b14c4d,kombu/async/aws/ext.py,simple,boto,boto3," class BotoError(Exception):
        pass
    exception = _void()
    exception.SQSError = BotoError
    exception.SQSDecodeError = BotoError
else:
    from boto import exception
    from boto.connection import AWSAuthConnection, AWSQueryConnection
    from boto.handler import XmlHandler
    from boto.resultset import ResultSet
    from boto.regioninfo import RegionInfo, get_regions","class BotoCoreError(Exception):
        pass
    exceptions = _void()
    exceptions.BotoCoreError = BotoCoreError
    AWSRequest = _void()
    get_response = _void()"
100,celery/kombu,129a9e4ed05bf9a99d12fff9e17c9ffb37b14c4d,kombu/async/aws/sqs/connection.py,complex,boto,boto3,"def __init__(self, aws_access_key_id=None, aws_secret_access_key=None,
                 is_secure=True, port=None, proxy=None, proxy_port=None,
                 proxy_user=None, proxy_pass=None, debug=0,
                 https_connection_factory=None, region=None, *args, **kwargs):
        if boto is None:
            raise ImportError('boto is not installed')
        self.region = region or RegionInfo(
            self, self.DefaultRegionName, self.DefaultRegionEndpoint,
            connection_cls=type(self),
        )
        AsyncAWSQueryConnection.__init__(
            self,
            aws_access_key_id=aws_access_key_id,
            aws_secret_access_key=aws_secret_access_key,
            is_secure=is_secure, port=port,
            proxy=proxy, proxy_port=proxy_port,
            proxy_user=proxy_user, proxy_pass=proxy_pass,
            host=self.region.endpoint, debug=debug,
            https_connection_factory=https_connection_factory, **kwargs
        )","def __init__(self, sqs_connection, debug=0, region=None, **kwargs):
        if boto3 is None:
            raise ImportError('boto3 is not installed')
        AsyncAWSQueryConnection.__init__(
            self,
            sqs_connection,
            region_name=region, debug=debug,
            **kwargs
        )"
101,celery/kombu,129a9e4ed05bf9a99d12fff9e17c9ffb37b14c4d,kombu/async/aws/sqs/ext.py,simple,boto,boto3,"try:
    import boto
except ImportError:  # pragma: no cover
    boto = Attributes = BatchResults = None  # noqa

    class _void(object):
        pass
    regions = SQSConnection = Queue = _void

    RawMessage = Message = MHMessage = \
        EncodedMHMessage = JSONMessage = _void
else:
    from boto.sqs.attributes import Attributes
    from boto.sqs.batchresults import BatchResults
    from boto.sqs.message import (
        EncodedMHMessage, Message, MHMessage, RawMessage,
    )
    from boto.sqs import regions
    from boto.sqs.jsonmessage import JSONMessage
    from boto.sqs.connection import SQSConnection
    from boto.sqs.queue import Queue

__all__ = [
    'Attributes', 'BatchResults', 'EncodedMHMessage', 'MHMessage',
    'Message', 'RawMessage', 'JSONMessage', 'SQSConnection',
    'Queue', 'regions',
]","try:
    import boto3
except ImportError:
    boto3 = None"
102,celery/kombu,129a9e4ed05bf9a99d12fff9e17c9ffb37b14c4d,kombu/transport/SQS.py,simple,boto,boto3,"from kombu.async.aws.ext import boto, exception
","from kombu.async.aws.ext import boto3, exceptions"
103,celery/kombu,129a9e4ed05bf9a99d12fff9e17c9ffb37b14c4d,kombu/transport/SQS.py,simple,boto,boto3,"def __init__(self, *args, **kwargs):
        if boto is None:
            raise ImportError('boto is not installed')"," def __init__(self, *args, **kwargs):
        if boto3 is None:
            raise ImportError('boto3 is not installed')
        super(Channel, self).__init__(*args, **kwargs)"
104,celery/kombu,129a9e4ed05bf9a99d12fff9e17c9ffb37b14c4d,kombu/transport/SQS.py,complex,boto,boto3,"def sqs(self):
        if self._sqs is None:
            self._sqs = self._aws_connect_to(SQSConnection, regions())","def sqs(self):
        if self._sqs is None:
            session = boto3.session.Session(
                region_name=self.region,
                aws_access_key_id=self.conninfo.userid,
                aws_secret_access_key=self.conninfo.password,
            )
            is_secure = self.is_secure if self.is_secure is not None else True
            self._sqs = session.client('sqs', use_ssl=is_secure)"
,,,t/unit/async/aws/sqs/test_connection.py,complex,boto,boto3,"def setup(self):
        self.x = AsyncSQSConnection('ak', 'sk', http_client=Mock())
        self.x.get_object = Mock(name='X.get_object')
        self.x.get_status = Mock(name='X.get_status')
        self.x.get_list = Mock(nanme='X.get_list')
        self.callback = PromiseMock(name='callback')","def setup(self):
        session = boto3.session.Session(
            aws_access_key_id='AAA',
            aws_secret_access_key='AAAA',
            region_name='us-west-2',
        )
        sqs_client = session.client('sqs')
        self.x = AsyncSQSConnection(sqs_client, 'ak', 'sk', http_client=Mock())
        self.x.get_object = Mock(name='X.get_object')
        self.x.get_status = Mock(name='X.get_status')
        self.x.get_list = Mock(name='X.get_list')
        self.callback = PromiseMock(name='callback')"
,celery/kombu,129a9e4ed05bf9a99d12fff9e17c9ffb37b14c4d,t/unit/transport/test_SQS.py,simple,boto,boto3,@skip.unless_module('boto'),@skip.unless_module('boto')
,censusreporter/census-api,ecb588d0c03b4bc9da0f0f2e24293ceda6f1354c,census_extractomatic/api.py,simple,boto,boto3,app.s3 = S3Connection(),app.s3 = boto3.client('s3')
,censusreporter/census-api,ecb588d0c03b4bc9da0f0f2e24293ceda6f1354c,census_extractomatic/api.py,complex,boto,boto3,"b = current_app.s3.get_bucket('embed.censusreporter.org', validate=False)
        k = Key(b)
        k.key = cache_key
        try:
            cached = k.get_contents_as_string()
        except S3ResponseError:
            cached = None","try:
            k = current_app.s3.get_object(
                Bucket='embed.censusreporter.org',
                Key=cache_key,
            )
            cached = k['Body'].read()
        except botocore.exceptions.ClientError as e:
            if e.response['Error']['Code'] == ""404"":
                # Key doesn't exist, so return null
                return None
            else:
                # Something else happened, so re-raise
                raise"
,censusreporter/census-api,ecb588d0c03b4bc9da0f0f2e24293ceda6f1354c,census_extractomatic/api.py,simple,boto,boto3,"if try_s3 and current_app.s3 is not None:
        b = current_app.s3.get_bucket('embed.censusreporter.org', validate=False)
        k = Key(b, cache_key)
        k.metadata['Content-Type'] = content_type
        k.set_contents_from_string(value, policy='public-read')","if try_s3 and current_app.s3 is not None:
        current_app.s3.put_object(
            Bucket='embed.censusreporter.org',
            Key=cache_key,
            ContentType=content_type,
            #ACL='public-read', # Disabling in an attempt to reduce S3 bandwidth cost footprint
            Body=value,
        )"
,century-arcade/xd,dfb9384355ebfad21de28719eabb740f511a748b,scripts/49-cat-logs.py,simple,boto,boto3,from boto.s3.connection import S3Connection,import boto3
,century-arcade/xd,dfb9384355ebfad21de28719eabb740f511a748b,scripts/49-cat-logs.py,complex,boto,boto3,"def main():
    args = get_args('aggregates all .log files')
    outf = open_output()

    print(os.environ['AWS_ACCESS_KEY'],os.environ['AWS_SECRET_KEY'])
    conn = S3Connection(aws_access_key_id=os.environ['AWS_ACCESS_KEY'], aws_secret_access_key=os.environ['AWS_SECRET_KEY'])
    print(conn)
    s3path = ""s3://"" + os.environ['BUCKET'] + ""/logs/""
    bucket = conn.get_bucket(s3path)
    print(bucket, s3path)
    for key in sorted(bucket.list(), key=lambda x: x.last_modified):
        # last_modified
        print(""Name: %s LastModified:%s"" % (key.name.encode('utf-8'), key.last_modified)","def main():
    args = get_args('aggregates all .log files')
    outf = open_output()

    s3 = boto3.resource('s3')
    s3path = ""logs/""
    # bucket = conn.get_bucket(s3path)
    bucket = s3.Bucket(os.environ['BUCKET'])

    for obj in sorted(bucket.objects.all(), key=lambda x: x.last_modified):

        # last_modified
        if s3path in obj.key:
            print(""Name: %s LastModified:%s"" % (obj.key.encode('utf-8'), obj.last_modified))"
,cfn-sphere/cfn-sphere,33805211814c247704888ee63e00e58dee65c526,src/main/python/cfn_sphere/aws/kms.py,simple,boto,boto3,"from boto import kms
from boto.exception import BotoServerError
from boto.kms.exceptions import InvalidCiphertextException
from cfn_sphere.exceptions import CfnSphereBotoError, InvalidEncryptedValueException
from cfn_sphere.util import with_boto_retry","import boto3
from boto3.exceptions import Boto3Error
from botocore.exceptions import ClientError

from cfn_sphere.exceptions import CfnSphereBotoError"
,cfn-sphere/cfn-sphere,33805211814c247704888ee63e00e58dee65c526,src/main/python/cfn_sphere/aws/kms.py,complex,boto,boto3,"class KMS(object):
    def __init__(self, region=""eu-west-1""):
        self.conn = kms.connect_to_region(region)

    @with_boto_retry()
    def decrypt(self, encrypted_value):
        try:
            response = self.conn.decrypt(base64.b64decode(encrypted_value.encode()))
        except TypeError as e:
            raise InvalidEncryptedValueException(""Could not decode encrypted value: {0}"".format(e), e)
        except binascii.Error as e:
            raise InvalidEncryptedValueException(""Could not decode encrypted value: {0}"".format(e))
        except InvalidCiphertextException as e:
            raise InvalidEncryptedValueException(""Could not decrypted value: {0}"".format(e))
        except BotoServerError as e:
            raise CfnSphereBotoError(e)

        return response['Plaintext'].decode('utf-8')","class KMS(object):
    def __init__(self, region=""eu-west-1""):
        self.client = boto3.client('kms', region_name=region)


    def decrypt(self, encrypted_value):
        try:
            ciphertext_blob = base64.b64decode(encrypted_value.encode())
            response = self.client.decrypt(CiphertextBlob=ciphertext_blob)
            return response['Plaintext'].decode('utf-8')
        except Boto3Error as e:
            raise CfnSphereBotoError(e)"
,cfn-sphere/cfn-sphere,33805211814c247704888ee63e00e58dee65c526,src/main/python/cfn_sphere/aws/kms.py,complex,boto,boto3,"@with_boto_retry()
    def encrypt(self, key_id, cleartext_string):
        response = self.conn.encrypt(key_id, bytes(cleartext_string, 'utf-8'))
        return base64.b64encode(response['CiphertextBlob']).decode('utf-8')","def encrypt(self, key_id, cleartext_string):
        try:
            response = self.client.encrypt(KeyId=key_id, Plaintext=bytes(cleartext_string, 'utf-8'))
            return base64.b64encode(response['CiphertextBlob']).decode('utf-8')
        except (Boto3Error, ClientError) as e:
            raise CfnSphereBotoError(e)"
,cfpb/cfgov-refresh,0a6c9bf3207c01b91dfedf05762e7e5bda04354c,cfgov/v1/tests/test_meta_image.py,simple,boto,boto3,"s3 = boto.connect_s3()
        s3.create_bucket('test_s3_bucket')","s3 = boto3.client('s3')
        s3.create_bucket(Bucket='test_s3_bucket')"
,cfpb/cfgov-refresh,0a6c9bf3207c01b91dfedf05762e7e5bda04354c,cfgov/v1/tests/test_meta_image.py,simple,boto,boto3,"class S3UtilsTestCase(TestCase):
    def setUp(self):
        mock_s3 = moto.mock_s3_deprecated()
        mock_s3.start()
        self.addCleanup(mock_s3.stop)

        self.s3 = boto.connect_s3()
        self.s3.create_bucket('test_s3_bucket')","class S3UtilsTestCase(TestCase):
    def setUp(self):
        mock_s3 = moto.mock_s3()
        mock_s3.start()
        self.addCleanup(mock_s3.stop)

        self.s3 = boto3.client('s3')
        self.s3.create_bucket(Bucket='test_s3_bucket')"
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/actions/base.py,simple,boto,boto3,import boto,"import botocore.exceptions
import boto3"
,cloudtools/stacker,f7a250072d1d8af6352f49044ec5570ac47378f2,stacker/actions/base.py,simple,boto,boto3,"def s3_conn(self):
        """"""The boto s3 connection object used for communication with S3.""""""
        if not hasattr(self, ""_s3_conn""):
            self._s3_conn = boto.connect_s3()

        return self._s3_conn","def s3_conn(self):
        """"""The boto s3 connection object used for communication with S3.""""""
        if not hasattr(self, ""_s3_conn""):
            session = boto3.Session(profile_name=self.provider.profile, region_name=self.provider.region)
            self._s3_conn = session.client('s3')
        return self._s3_conn"
