id,Link,org,repo,file,add_lib,rmv_lib,before,after,type
101,https://github.com/rest-driver/rest-driver/commit/305cc4bf60adbe68814baeb79dba487c3c0aa0b2,rest-driver,rest-driver,rest-client-driver/src/test/java/com/github/restdriver/clientdriver/clientdriver/unit/RequestMatcherTest.java,mockito,easymock,"    @Test
    public void testMatchWrongPath() {

        ClientDriverRequest bReq = new ClientDriverRequest(""bbbbb"").withMethod(Method.GET);
        aReq = EasyMock.createMock(HttpServletRequest.class);

        EasyMock.expect(aReq.getPathInfo()).andReturn(""aaaaa"");
        EasyMock.expect(aReq.getMethod()).andReturn(""GET"");

        EasyMock.replay(aReq);

        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }","    @Test
    public void testMatchWrongPath() {

        ClientDriverRequest bReq = new ClientDriverRequest(""bbbbb"").withMethod(Method.GET);
        aReq = mock(HttpServletRequest.class);

        when(aReq.getPathInfo()).thenReturn(""aaaaa"");
        when(aReq.getMethod()).thenReturn(""GET"");



        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }",multiple substitutions
102,https://github.com/rest-driver/rest-driver/commit/305cc4bf60adbe68814baeb79dba487c3c0aa0b2,rest-driver,rest-driver,rest-client-driver/src/test/java/com/github/restdriver/clientdriver/clientdriver/unit/RequestMatcherTest.java,mockito,easymock,"    @Test
    public void testMatchWrongPathPattern() {

        ClientDriverRequest bReq = new ClientDriverRequest(Pattern.compile(""[b]{5}"")).withMethod(Method.GET);
        aReq = EasyMock.createMock(HttpServletRequest.class);

        EasyMock.expect(aReq.getPathInfo()).andReturn(""aaaaa"");
        EasyMock.expect(aReq.getMethod()).andReturn(""GET"");

        EasyMock.replay(aReq);


        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }","    @Test
    public void testMatchWrongPathPattern() {

        ClientDriverRequest bReq = new ClientDriverRequest(Pattern.compile(""[b]{5}"")).withMethod(Method.GET);
        aReq = mock(HttpServletRequest.class);




        when(aReq.getPathInfo()).thenReturn(""aaaaa"");
        when(aReq.getMethod()).thenReturn(""GET"");

        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }",multiple substitutions
103,https://github.com/rest-driver/rest-driver/commit/305cc4bf60adbe68814baeb79dba487c3c0aa0b2,rest-driver,rest-driver,rest-client-driver/src/test/java/com/github/restdriver/clientdriver/clientdriver/unit/RequestMatcherTest.java,mockito,easymock,"    @Test
    public void testMatchWithRequestBody() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(""ooooh"", ""text/junk"");
        aReq = EasyMock.createMock(HttpServletRequest.class);

        EasyMock.expect(aReq.getPathInfo()).andReturn(""aaaaa"");
        EasyMock.expect(aReq.getMethod()).andReturn(""GET"");
        EasyMock.expect(aReq.getParameterMap()).andReturn(getMapOfSize(0));

        EasyMock.expect(aReq.getContentType()).andReturn(""text/junk"");

        BufferedReader contentReader = new BufferedReader(new StringReader(""ooooh""));
        EasyMock.expect(aReq.getReader()).andReturn(contentReader);

        EasyMock.replay(aReq);

        Assert.assertTrue(sut.isMatch(aReq, bReq));

    }","    @Test
    public void testMatchWithRequestBody() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(""ooooh"", ""text/junk"");
        aReq = mock(HttpServletRequest.class);

        when(aReq.getPathInfo()).thenReturn(""aaaaa"");
        when(aReq.getMethod()).thenReturn(""GET"");
        when(aReq.getParameterMap()).thenReturn(getMapOfSize(0));

        when(aReq.getContentType()).thenReturn(""text/junk"");

        BufferedReader contentReader = new BufferedReader(new StringReader(""ooooh""));
        when(aReq.getReader()).thenReturn(contentReader);



        Assert.assertTrue(sut.isMatch(aReq, bReq));

    }",multiple substitutions
104,https://github.com/rest-driver/rest-driver/commit/305cc4bf60adbe68814baeb79dba487c3c0aa0b2,rest-driver,rest-driver,rest-client-driver/src/test/java/com/github/restdriver/clientdriver/clientdriver/unit/RequestMatcherTest.java,mockito,easymock,"    @Test
    public void testMatchWithRequestBodyPattern() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(Pattern.compile(""[o]{4}h""),
                Pattern.compile(""text/j[a-z]{3}""));
        aReq = EasyMock.createMock(HttpServletRequest.class);

        EasyMock.expect(aReq.getPathInfo()).andReturn(""aaaaa"");
        EasyMock.expect(aReq.getMethod()).andReturn(""GET"");
        EasyMock.expect(aReq.getParameterMap()).andReturn(getMapOfSize(0));

        EasyMock.expect(aReq.getContentType()).andReturn(""text/junk"");

        BufferedReader contentReader = new BufferedReader(new StringReader(""ooooh""));
        EasyMock.expect(aReq.getReader()).andReturn(contentReader);

        EasyMock.replay(aReq);

        Assert.assertTrue(sut.isMatch(aReq, bReq));

    }","    @Test
    public void testMatchWithRequestBodyPattern() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(Pattern.compile(""[o]{4}h""),
                Pattern.compile(""text/j[a-z]{3}""));
        aReq = mock(HttpServletRequest.class);

        when(aReq.getPathInfo()).thenReturn(""aaaaa"");
        when(aReq.getMethod()).thenReturn(""GET"");
        when(aReq.getParameterMap()).thenReturn(getMapOfSize(0));

        when(aReq.getContentType()).thenReturn(""text/junk"");

        BufferedReader contentReader = new BufferedReader(new StringReader(""ooooh""));
        when(aReq.getReader()).thenReturn(contentReader);



        Assert.assertTrue(sut.isMatch(aReq, bReq));

    }",multiple substitutions
105,https://github.com/rest-driver/rest-driver/commit/305cc4bf60adbe68814baeb79dba487c3c0aa0b2,rest-driver,rest-driver,rest-client-driver/src/test/java/com/github/restdriver/clientdriver/clientdriver/unit/RequestMatcherTest.java,mockito,easymock,"    @Test
    public void testMatchWithRequestBodyWrongType() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(""ooooh"", ""text/junk"");
        aReq = EasyMock.createMock(HttpServletRequest.class);

        EasyMock.expect(aReq.getPathInfo()).andReturn(""aaaaa"");
        EasyMock.expect(aReq.getMethod()).andReturn(""GET"");
        EasyMock.expect(aReq.getParameterMap()).andReturn(getMapOfSize(0));

        EasyMock.expect(aReq.getContentType()).andReturn(""text/jnkular"");



        EasyMock.replay(aReq);

        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }","    @Test
    public void testMatchWithRequestBodyWrongType() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(""ooooh"", ""text/junk"");
        aReq = mock(HttpServletRequest.class);





        when(aReq.getPathInfo()).thenReturn(""aaaaa"");
        when(aReq.getMethod()).thenReturn(""GET"");
        when(aReq.getParameterMap()).thenReturn(getMapOfSize(0));

        when(aReq.getContentType()).thenReturn(""text/jnkular"");

        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }",multiple substitutions
106,https://github.com/rest-driver/rest-driver/commit/305cc4bf60adbe68814baeb79dba487c3c0aa0b2,rest-driver,rest-driver,rest-client-driver/src/test/java/com/github/restdriver/clientdriver/clientdriver/unit/RequestMatcherTest.java,mockito,easymock,"    @Test
    public void testMatchWithRequestBodyWrongTypePattern() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(""ooooh"",
                Pattern.compile(""text/[a-z]{4}""));
        aReq = EasyMock.createMock(HttpServletRequest.class);

        EasyMock.expect(aReq.getPathInfo()).andReturn(""aaaaa"");
        EasyMock.expect(aReq.getMethod()).andReturn(""GET"");
        EasyMock.expect(aReq.getParameterMap()).andReturn(getMapOfSize(0));

        EasyMock.expect(aReq.getContentType()).andReturn(""text/jnkular"");



        EasyMock.replay(aReq);

        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }","    @Test
    public void testMatchWithRequestBodyWrongTypePattern() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(""ooooh"",
                Pattern.compile(""text/[a-z]{4}""));
        aReq = mock(HttpServletRequest.class);





        when(aReq.getPathInfo()).thenReturn(""aaaaa"");
        when(aReq.getMethod()).thenReturn(""GET"");
        when(aReq.getParameterMap()).thenReturn(getMapOfSize(0));

        when(aReq.getContentType()).thenReturn(""text/jnkular"");

        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }",multiple substitutions
107,https://github.com/rest-driver/rest-driver/commit/305cc4bf60adbe68814baeb79dba487c3c0aa0b2,rest-driver,rest-driver,rest-client-driver/src/test/java/com/github/restdriver/clientdriver/clientdriver/unit/RequestMatcherTest.java,mockito,easymock,"    @Test
    public void testMatchWithRequestBodyWrongContent() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(""ooooh"", ""text/junk"");
        aReq = EasyMock.createMock(HttpServletRequest.class);

        EasyMock.expect(aReq.getPathInfo()).andReturn(""aaaaa"");
        EasyMock.expect(aReq.getMethod()).andReturn(""GET"");
        EasyMock.expect(aReq.getParameterMap()).andReturn(getMapOfSize(0));

        EasyMock.expect(aReq.getContentType()).andReturn(""text/junk"");

        BufferedReader contentReader = new BufferedReader(new StringReader(""ooook""));
        EasyMock.expect(aReq.getReader()).andReturn(contentReader);

        EasyMock.replay(aReq);

        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }","    @Test
    public void testMatchWithRequestBodyWrongContent() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(""ooooh"", ""text/junk"");
        aReq = mock(HttpServletRequest.class);

        when(aReq.getPathInfo()).thenReturn(""aaaaa"");
        when(aReq.getMethod()).thenReturn(""GET"");
        when(aReq.getParameterMap()).thenReturn(getMapOfSize(0));

        when(aReq.getContentType()).thenReturn(""text/junk"");

        BufferedReader contentReader = new BufferedReader(new StringReader(""ooook""));
        when(aReq.getReader()).thenReturn(contentReader);



        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }",multiple substitutions
108,https://github.com/rest-driver/rest-driver/commit/305cc4bf60adbe68814baeb79dba487c3c0aa0b2,rest-driver,rest-driver,rest-client-driver/src/test/java/com/github/restdriver/clientdriver/clientdriver/unit/RequestMatcherTest.java,mockito,easymock,"    @Test
    public void testMatchWithRequestBodyWrongContentPattern() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(Pattern.compile(""[o]{4}h""),
                ""text/junk"");
        aReq = EasyMock.createMock(HttpServletRequest.class);

        EasyMock.expect(aReq.getPathInfo()).andReturn(""aaaaa"");
        EasyMock.expect(aReq.getMethod()).andReturn(""GET"");
        EasyMock.expect(aReq.getParameterMap()).andReturn(getMapOfSize(0));

        EasyMock.expect(aReq.getContentType()).andReturn(""text/junk"");

        BufferedReader contentReader = new BufferedReader(new StringReader(""ooook""));
        EasyMock.expect(aReq.getReader()).andReturn(contentReader);

        EasyMock.replay(aReq);

        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }","    @Test
    public void testMatchWithRequestBodyWrongContentPattern() throws IOException {

        ClientDriverRequest bReq = new ClientDriverRequest(""aaaaa"").withMethod(Method.GET).withBody(Pattern.compile(""[o]{4}h""),
                ""text/junk"");
        aReq = mock(HttpServletRequest.class);

        when(aReq.getPathInfo()).thenReturn(""aaaaa"");
        when(aReq.getMethod()).thenReturn(""GET"");
        when(aReq.getParameterMap()).thenReturn(getMapOfSize(0));

        when(aReq.getContentType()).thenReturn(""text/junk"");

        BufferedReader contentReader = new BufferedReader(new StringReader(""ooook""));
        when(aReq.getReader()).thenReturn(contentReader);



        Assert.assertFalse(sut.isMatch(aReq, bReq));

    }",multiple substitutions
109,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/ConsoleAppenderTest.java,mockito,easymock,"import org.easymock.EasyMockSupport;
import static org.easymock.EasyMock.anyInt;
import static org.easymock.EasyMock.anyObject;
import static org.easymock.EasyMock.expectLastCall;","import static org.mockito.ArgumentMatchers.any;
import static org.mockito.ArgumentMatchers.anyInt;
import static org.mockito.BDDMockito.then;
import static org.mockito.Mockito.atLeastOnce;",import
110,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/ConsoleAppenderTest.java,mockito,easymock,"    public void before() {
        System.setProperty(LOG4J_SKIP_JANSI, ""true"");
        mocks = new EasyMockSupport();
        psMock = mocks.createMock(""psMock"", PrintStream.class);
        baos = new ByteArrayOutputStream();
    }","@Before
    public void before() {
        System.setProperty(LOG4J_SKIP_JANSI, ""true"");


        baos = new ByteArrayOutputStream();
    }",remove
111,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/ConsoleAppenderTest.java,mockito,easymock,"private void testConsoleStreamManagerDoesNotClose(final PrintStream ps, final Target targetName, final SystemSetter systemSetter) {
        try {
            psMock.write((byte[]) anyObject(), anyInt(), anyInt());
            expectLastCall().anyTimes();
            psMock.flush();
            expectLastCall().anyTimes();

            mocks.replayAll();
            systemSetter.systemSet(psMock);
            final Layout<String> layout = PatternLayout.newBuilder().withAlwaysWriteExceptions(true).build();
            final ConsoleAppender app = ConsoleAppender.newBuilder().withLayout(layout).setTarget(targetName)
                    .withName(""Console"").withIgnoreExceptions(false).build();
            app.start();
            assertTrue(""Appender did not start"", app.isStarted());

            final LogEvent event = Log4jLogEvent.newBuilder() //
                    .setLoggerName(""TestLogger"") //
                    .setLoggerFqcn(ConsoleAppenderTest.class.getName()) //
                    .setLevel(Level.INFO) //
                    .setMessage(new SimpleMessage(""Test"")) //
                    .build();
            app.append(event);

            app.stop();
            assertFalse(""Appender did not stop"", app.isStarted());
        } finally {
            systemSetter.systemSet(ps);
        }
        mocks.verifyAll();

    }","    private void testConsoleStreamManagerDoesNotClose(final PrintStream ps, final Target targetName, final SystemSetter systemSetter) {
        try {






            systemSetter.systemSet(psMock);
            final Layout<String> layout = PatternLayout.newBuilder().withAlwaysWriteExceptions(true).build();
            final ConsoleAppender app = ConsoleAppender.newBuilder().withLayout(layout).setTarget(targetName)
                    .withName(""Console"").withIgnoreExceptions(false).build();
            app.start();
            assertTrue(""Appender did not start"", app.isStarted());

            final LogEvent event = Log4jLogEvent.newBuilder() //
                    .setLoggerName(""TestLogger"") //
                    .setLoggerFqcn(ConsoleAppenderTest.class.getName()) //
                    .setLevel(Level.INFO) //
                    .setMessage(new SimpleMessage(""Test"")) //
                    .build();
            app.append(event);

            app.stop();
            assertFalse(""Appender did not stop"", app.isStarted());
        } finally {
            systemSetter.systemSet(ps);
        }
        then(psMock).should(atLeastOnce()).write(any(byte[].class), anyInt(), anyInt());
        then(psMock).should(atLeastOnce()).flush();
    }",multiple substitutions
112,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/db/AbstractDatabaseAppenderTest.java,mockito,easymock,"import org.junit.After;
import static org.easymock.EasyMock.*;","import java.util.concurrent.TimeUnit;
import org.junit.runner.RunWith;
import org.mockito.Mock;
import org.mockito.runners.MockitoJUnitRunner;
import static org.mockito.ArgumentMatchers.same;
import static org.mockito.BDDMockito.given;
import static org.mockito.BDDMockito.then;
import static org.mockito.Mockito.mock;
import static org.mockito.Mockito.reset;",import
113,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/db/AbstractDatabaseAppenderTest.java,mockito,easymock,"    public void setUp(final String name) {
        this.manager = createMockBuilder(LocalAbstractDatabaseManager.class)
                .withConstructor(String.class, int.class)
                .withArgs(name, 0)
                .addMockedMethod(""close"")
                .createStrictMock();

        this.appender = createMockBuilder(LocalAbstractDatabaseAppender.class)
                .withConstructor(String.class, Filter.class, boolean.class, LocalAbstractDatabaseManager.class)
                .withArgs(name, null, true, this.manager)
                .createStrictMock();
    }","    public void setUp(final String name) {
        appender = new LocalAbstractDatabaseAppender(name, null, true, manager);
    }",multiple substitutions
114,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/db/jdbc/AbstractJdbcAppenderTest.java,mockito,easymock,import static org.easymock.EasyMock.*;,"import org.mockito.invocation.InvocationOnMock;
import org.mockito.stubbing.Answer;
import static org.mockito.BDDMockito.given;
import static org.mockito.Mockito.mock;",import
115,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/db/jdbc/AbstractJdbcAppenderTest.java,mockito,easymock,"    @Test
    public void testDataSourceConfig() throws Exception {
        final DataSource dataSource = createStrictMock(DataSource.class);

        expect(dataSource.getConnection()).andAnswer(new IAnswer<Connection>() {
            @Override
            public Connection answer() throws Throwable {
                return newConnection();
            }
        }).atLeastOnce();
        replay(dataSource);

        MockContextFactory.setAsInitial();

        final InitialContext context = new InitialContext();
        context.createSubcontext(""java:"");
        context.createSubcontext(""java:/comp"");
        context.createSubcontext(""java:/comp/env"");
        context.createSubcontext(""java:/comp/env/jdbc"");

        context.bind(""java:/comp/env/jdbc/TestDataSourceAppender"", dataSource);

        try {
            this.setUp(""dsLogEntry"", ""log4j2-data-source.xml"");

            final Error exception = new Error(""Final error massage is fatal!"");
            final ByteArrayOutputStream outputStream = new ByteArrayOutputStream();
            final PrintWriter writer = new PrintWriter(outputStream);
            exception.printStackTrace(writer);
            writer.close();
            final String stackTrace = outputStream.toString();

            final long millis = System.currentTimeMillis();

            final Logger logger = LogManager.getLogger(this.getClass().getName() + "".testDataSourceConfig"");
            logger.trace(""Data source logged message 01."");
            logger.fatal(""Error from data source 02."", exception);

            final Statement statement = this.connection.createStatement();
            final ResultSet resultSet = statement.executeQuery(""SELECT * FROM dsLogEntry ORDER BY id"");

            assertTrue(""There should be at least one row."", resultSet.next());

            final long date = resultSet.getTimestamp(""eventDate"").getTime();
            assertTrue(""The date should be later than pre-logging (1)."", date >= millis);
            assertTrue(""The date should be earlier than now (1)."", date <= System.currentTimeMillis());
            assertEquals(""The literal column is not correct (1)."", ""Literal Value of Data Source"",
                    resultSet.getString(""literalColumn""));
            assertEquals(""The level column is not correct (1)."", ""FATAL"", resultSet.getNString(""level""));
            assertEquals(""The logger column is not correct (1)."", logger.getName(), resultSet.getNString(""logger""));
            assertEquals(""The message column is not correct (1)."", ""Error from data source 02."",
                    resultSet.getString(""message""));
            assertEquals(""The exception column is not correct (1)."", stackTrace,
                    IOUtils.readStringAndClose(resultSet.getNClob(""exception"").getCharacterStream(), -1));

            assertFalse(""There should not be two rows."", resultSet.next());

            verify(dataSource);
        } finally {
            MockContextFactory.revertSetAsInitial();
        }
    }","    @Test
    public void testDataSourceConfig() throws Exception {
        final DataSource dataSource = mock(DataSource.class);
        given(dataSource.getConnection()).willAnswer(new Answer<Connection>() {

            @Override
            public Connection answer(final InvocationOnMock invocation) throws Throwable {
                return newConnection();
            }
        });


        MockContextFactory.setAsInitial();

        final InitialContext context = new InitialContext();
        context.createSubcontext(""java:"");
        context.createSubcontext(""java:/comp"");
        context.createSubcontext(""java:/comp/env"");
        context.createSubcontext(""java:/comp/env/jdbc"");

        context.bind(""java:/comp/env/jdbc/TestDataSourceAppender"", dataSource);

        try {
            this.setUp(""dsLogEntry"", ""log4j2-data-source.xml"");

            final Error exception = new Error(""Final error massage is fatal!"");
            final ByteArrayOutputStream outputStream = new ByteArrayOutputStream();
            final PrintWriter writer = new PrintWriter(outputStream);
            exception.printStackTrace(writer);
            writer.close();
            final String stackTrace = outputStream.toString();

            final long millis = System.currentTimeMillis();

            final Logger logger = LogManager.getLogger(this.getClass().getName() + "".testDataSourceConfig"");
            logger.trace(""Data source logged message 01."");
            logger.fatal(""Error from data source 02."", exception);

            final Statement statement = this.connection.createStatement();
            final ResultSet resultSet = statement.executeQuery(""SELECT * FROM dsLogEntry ORDER BY id"");

            assertTrue(""There should be at least one row."", resultSet.next());

            final long date = resultSet.getTimestamp(""eventDate"").getTime();
            assertTrue(""The date should be later than pre-logging (1)."", date >= millis);
            assertTrue(""The date should be earlier than now (1)."", date <= System.currentTimeMillis());
            assertEquals(""The literal column is not correct (1)."", ""Literal Value of Data Source"",
                    resultSet.getString(""literalColumn""));
            assertEquals(""The level column is not correct (1)."", ""FATAL"", resultSet.getNString(""level""));
            assertEquals(""The logger column is not correct (1)."", logger.getName(), resultSet.getNString(""logger""));
            assertEquals(""The message column is not correct (1)."", ""Error from data source 02."",
                    resultSet.getString(""message""));
            assertEquals(""The exception column is not correct (1)."", stackTrace,
                    IOUtils.readStringAndClose(resultSet.getNClob(""exception"").getCharacterStream(), -1));

            assertFalse(""There should not be two rows."", resultSet.next());


        } finally {
            MockContextFactory.revertSetAsInitial();
        }
    }",multiple substitutions
116,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/db/jdbc/DataSourceConnectionSourceTest.java,mockito,easymock,import static org.easymock.EasyMock.*;,"import static org.mockito.BDDMockito.given;
import static org.mockito.Mockito.mock;",import
117,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/db/jdbc/DataSourceConnectionSourceTest.java,mockito,easymock,"    @Test
    public void testDataSource() throws NamingException, SQLException {
        final DataSource dataSource = createStrictMock(DataSource.class);
        final Connection connection1 = createStrictMock(Connection.class);
        final Connection connection2 = createStrictMock(Connection.class);

        expect(dataSource.getConnection()).andReturn(connection1);
        expect(dataSource.getConnection()).andReturn(connection2);
        replay(dataSource, connection1, connection2);

        this.context.bind(this.jndiURL, dataSource);

        DataSourceConnectionSource source = DataSourceConnectionSource
                .createConnectionSource(this.jndiURL);

        assertNotNull(""The connection source should not be null."", source);
        assertEquals(""The toString value is not correct."", ""dataSource{ name="" + jndiURL + "", value=""
                + dataSource + "" }"", source.toString());
        assertSame(""The connection is not correct (1)."", connection1, source.getConnection());
        assertSame(""The connection is not correct (2)."", connection2, source.getConnection());

        source = DataSourceConnectionSource.createConnectionSource(jndiURL.substring(0, jndiURL.length() - 1));

        assertNull(""The connection source should be null now."", source);

        verify(dataSource, connection1, connection2);
    }","    @Test
    public void testDataSource() throws NamingException, SQLException {
        final DataSource dataSource = mock(DataSource.class);
        final Connection connection1 = mock(Connection.class);
        final Connection connection2 = mock(Connection.class);

        given(dataSource.getConnection()).willReturn(connection1, connection2);



        this.context.bind(this.jndiURL, dataSource);

        DataSourceConnectionSource source = DataSourceConnectionSource
                .createConnectionSource(this.jndiURL);

        assertNotNull(""The connection source should not be null."", source);
        assertEquals(""The toString value is not correct."", ""dataSource{ name="" + jndiURL + "", value=""
                + dataSource + "" }"", source.toString());
        assertSame(""The connection is not correct (1)."", connection1, source.getConnection());
        assertSame(""The connection is not correct (2)."", connection2, source.getConnection());

        source = DataSourceConnectionSource.createConnectionSource(jndiURL.substring(0, jndiURL.length() - 1));

        assertNull(""The connection source should be null now."", source);


    }",multiple substitutions
118,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/db/jdbc/FactoryMethodConnectionSourceTest.java,mockito,easymock,"    @Test
    public void testDataSourceReturnType() throws SQLException {
        final DataSource dataSource = createStrictMock(DataSource.class);
        final Connection connection1 = createStrictMock(Connection.class);
        final Connection connection2 = createStrictMock(Connection.class);

        expect(dataSource.getConnection()).andReturn(connection1);
        expect(dataSource.getConnection()).andReturn(connection2);
        replay(dataSource, connection1, connection2);

        holder.set(dataSource);

        final FactoryMethodConnectionSource source = FactoryMethodConnectionSource.createConnectionSource(
                DataSourceFactory.class.getName(), ""factoryMethod02""
        );

        assertNotNull(""The connection source should not be null."", source);
        assertEquals(""The toString value is not correct."", ""factory{ public static javax.sql.DataSource["" + dataSource
                + ""] "" + DataSourceFactory.class.getName() + "".factoryMethod02() }"", source.toString());
        assertSame(""The connection is not correct (1)."", connection1, source.getConnection());
        assertSame(""The connection is not correct (2)."", connection2, source.getConnection());

        verify(connection1, connection2);
    }","    @Test
    public void testDataSourceReturnType() throws SQLException {
        final DataSource dataSource = mock(DataSource.class);
        final Connection connection1 = mock(Connection.class);
        final Connection connection2 = mock(Connection.class);

        given(dataSource.getConnection()).willReturn(connection1, connection2);



        holder.set(dataSource);

        final FactoryMethodConnectionSource source = FactoryMethodConnectionSource.createConnectionSource(
                DataSourceFactory.class.getName(), ""factoryMethod02""
        );

        assertNotNull(""The connection source should not be null."", source);
        assertEquals(""The toString value is not correct."", ""factory{ public static javax.sql.DataSource["" + dataSource
                + ""] "" + DataSourceFactory.class.getName() + "".factoryMethod02() }"", source.toString());
        assertSame(""The connection is not correct (1)."", connection1, source.getConnection());
        assertSame(""The connection is not correct (2)."", connection2, source.getConnection());


    }",multiple substitutions
119,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/appender/db/jdbc/FactoryMethodConnectionSourceTest.java,mockito,easymock,"    @Test
    public void testConnectionReturnType() throws SQLException {
        final Connection connection = createStrictMock(Connection.class);

        replay(connection);

        holder.set(connection);

        final FactoryMethodConnectionSource source = FactoryMethodConnectionSource.createConnectionSource(
                ConnectionFactory.class.getName(), ""anotherMethod03""
        );

        assertNotNull(""The connection source should not be null."", source);
        assertEquals(""The toString value is not correct."", ""factory{ public static java.sql.Connection ""
                + ConnectionFactory.class.getName() + "".anotherMethod03() }"", source.toString());
        assertSame(""The connection is not correct (1)."", connection, source.getConnection());
        assertSame(""The connection is not correct (2)."", connection, source.getConnection());

        verify(connection);
    }","    @Test
    public void testConnectionReturnType() throws SQLException {
        final Connection connection = mock(Connection.class);



        holder.set(connection);

        final FactoryMethodConnectionSource source = FactoryMethodConnectionSource.createConnectionSource(
                ConnectionFactory.class.getName(), ""anotherMethod03""
        );

        assertNotNull(""The connection source should not be null."", source);
        assertEquals(""The toString value is not correct."", ""factory{ public static java.sql.Connection ""
                + ConnectionFactory.class.getName() + "".anotherMethod03() }"", source.toString());
        assertSame(""The connection is not correct (1)."", connection, source.getConnection());
        assertSame(""The connection is not correct (2)."", connection, source.getConnection());


    }",multiple substitutions
120,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/Log4jLookupTest.java,mockito,easymock,"import org.easymock.EasyMock;
import static org.easymock.EasyMock.expect;
import static org.easymock.EasyMock.replay;
import static org.easymock.EasyMock.verify;","import org.mockito.Mock;
import org.mockito.runners.MockitoJUnitRunner;
import static org.mockito.BDDMockito.given;",import
121,https://github.com/apache/logging-log4j2/commit/78c6a1fcae718f5edd177256ab157f555b84f37a,apache,logging-log4j2,log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/Log4jLookupTest.java,mockito,easymock,"    private LoggerContext mockCtx = null;
    private Configuration config = null;
    private ConfigurationSource configSrc = null;","    @Mock
    private LoggerContext mockCtx;
    @Mock
    private Configuration config;
    @Mock
    private ConfigurationSource configSrc;",update
